source,target,relationship
CUSTOMER::USER1571,ADDRESS::ADDR_01132,address
CUSTOMER::USER1571,PAYMENT::PAY_01132,payment
CUSTOMER::USER1571,IP::10.48.86.202,ip
CUSTOMER::USER1045,DEVICE::DEV_01133,device
CUSTOMER::USER1045,ADDRESS::ADDR_01133,address
CUSTOMER::USER1045,PAYMENT::PAY_01133,payment
CUSTOMER::USER1045,IP::10.116.244.3,ip
CUSTOMER::USER0471,DEVICE::DEV_01134,device
CUSTOMER::USER0471,ADDRESS::ADDR_01134,address
CUSTOMER::USER0471,PAYMENT::PAY_01134,payment
CUSTOMER::USER0471,IP::10.184.207.234,ip
CUSTOMER::USER0877,DEVICE::DEV_01135,device
CUSTOMER::USER0877,ADDRESS::ADDR_01135,address
CUSTOMER::USER0877,PAYMENT::PAY_01135,payment
CUSTOMER::USER0877,IP::10.40.250.100,ip
CUSTOMER::USER1615,DEVICE::DEV_01136,device
CUSTOMER::USER1615,ADDRESS::ADDR_01136,address
CUSTOMER::USER1615,PAYMENT::PAY_01136,payment
CUSTOMER::USER1615,IP::10.90.91.163,ip
CUSTOMER::USER1434,DEVICE::DEV_01137,device
CUSTOMER::USER1434,ADDRESS::ADDR_01137,address
CUSTOMER::USER1434,PAYMENT::PAY_01137,payment
CUSTOMER::USER1434,IP::10.168.121.19,ip
CUSTOMER::USER0752,DEVICE::DEV_01138,device
CUSTOMER::USER0752,ADDRESS::ADDR_01138,address
CUSTOMER::USER0752,PAYMENT::PAY_01138,payment
CUSTOMER::USER0752,IP::10.251.57.24,ip
CUSTOMER::USER0612,DEVICE::DEV_01139,device
CUSTOMER::USER0612,ADDRESS::ADDR_01139,address
CUSTOMER::USER0612,PAYMENT::PAY_01139,payment
CUSTOMER::USER0612,IP::10.152.105.157,ip
CUSTOMER::USER1649,DEVICE::DEV_01140,device
CUSTOMER::USER1649,ADDRESS::ADDR_01140,address
CUSTOMER::USER1649,PAYMENT::PAY_01140,payment
CUSTOMER::USER1649,IP::10.223.25.73,ip
CUSTOMER::USER1188,DEVICE::DEV_01141,device
CUSTOMER::USER1188,ADDRESS::ADDR_01141,address
CUSTOMER::USER1188,PAYMENT::PAY_01141,payment
CUSTOMER::USER1188,IP::10.132.201.153,ip
CUSTOMER::USER0526,DEVICE::DEV_01142,device
CUSTOMER::USER0526,ADDRESS::ADDR_01142,address
CUSTOMER::USER0526,PAYMENT::PAY_01142,payment
CUSTOMER::USER0526,IP::10.98.155.249,ip
CUSTOMER::USER1343,DEVICE::DEV_01143,device
CUSTOMER::USER1343,ADDRESS::ADDR_01143,address
CUSTOMER::USER1343,PAYMENT::PAY_01143,payment
CUSTOMER::USER1343,IP::10.122.225.199,ip
CUSTOMER::USER1619,DEVICE::DEV_01144,device
CUSTOMER::USER1619,ADDRESS::ADDR_01144,address
CUSTOMER::USER1619,PAYMENT::PAY_01144,payment
CUSTOMER::USER1619,IP::10.77.64.196,ip
CUSTOMER::USER0066,DEVICE::DEV_01145,device
CUSTOMER::USER0066,ADDRESS::ADDR_01145,address
CUSTOMER::USER0066,PAYMENT::PAY_01145,payment
CUSTOMER::USER0066,IP::10.53.86.60,ip
CUSTOMER::USER1438,DEVICE::DEV_01146,device
CUSTOMER::USER1438,ADDRESS::ADDR_01146,address
CUSTOMER::USER1438,PAYMENT::PAY_01146,payment
CUSTOMER::USER1438,IP::10.155.75.168,ip
CUSTOMER::USER0722,DEVICE::DEV_01147,device
CUSTOMER::USER0722,ADDRESS::ADDR_01147,address
CUSTOMER::USER0722,PAYMENT::PAY_01147,payment
CUSTOMER::USER0722,IP::10.238.211.241,ip
CUSTOMER::USER1678,DEVICE::DEV_01148,device
CUSTOMER::USER1678,ADDRESS::ADDR_01148,address
CUSTOMER::USER1678,PAYMENT::PAY_01148,payment
CUSTOMER::USER1678,IP::10.7.116.56,ip
CUSTOMER::USER1122,DEVICE::DEV_01149,device
CUSTOMER::USER1122,ADDRESS::ADDR_01149,address
CUSTOMER::USER1122,PAYMENT::PAY_01149,payment
CUSTOMER::USER1122,IP::10.234.181.82,ip
CUSTOMER::USER0153,DEVICE::DEV_01150,device
CUSTOMER::USER0153,ADDRESS::ADDR_01150,address
CUSTOMER::USER0153,PAYMENT::PAY_01150,payment
CUSTOMER::USER0153,IP::10.144.154.126,ip
CUSTOMER::USER1474,DEVICE::DEV_01151,device
CUSTOMER::USER1474,ADDRESS::ADDR_01151,address
CUSTOMER::USER1474,PAYMENT::PAY_01151,payment
CUSTOMER::USER1474,IP::10.121.15.115,ip
CUSTOMER::USER0670,DEVICE::DEV_01152,device
CUSTOMER::USER0670,ADDRESS::ADDR_01152,address
CUSTOMER::USER0670,PAYMENT::PAY_01152,payment
CUSTOMER::USER0670,IP::10.89.208.220,ip
CUSTOMER::USER1389,DEVICE::DEV_01153,device
CUSTOMER::USER1389,ADDRESS::ADDR_01153,address
CUSTOMER::USER1389,PAYMENT::PAY_01153,payment
CUSTOMER::USER1389,IP::10.191.8.214,ip
CUSTOMER::USER1823,DEVICE::DEV_01154,device
CUSTOMER::USER1823,ADDRESS::ADDR_01154,address
CUSTOMER::USER1823,PAYMENT::PAY_01154,payment
CUSTOMER::USER1823,IP::10.101.106.241,ip
CUSTOMER::USER0503,DEVICE::DEV_01155,device
CUSTOMER::USER0503,ADDRESS::ADDR_01155,address
CUSTOMER::USER0503,PAYMENT::PAY_01155,payment
CUSTOMER::USER0503,IP::10.221.13.92,ip
CUSTOMER::USER1018,DEVICE::DEV_01156,device
CUSTOMER::USER1018,ADDRESS::ADDR_01156,address
CUSTOMER::USER1018,PAYMENT::PAY_01156,payment
CUSTOMER::USER1018,IP::10.191.137.66,ip
CUSTOMER::USER1451,DEVICE::DEV_01157,device
CUSTOMER::USER1451,ADDRESS::ADDR_01157,address
CUSTOMER::USER1451,PAYMENT::PAY_01157,payment
CUSTOMER::USER1451,IP::10.134.221.57,ip
CUSTOMER::USER0949,DEVICE::DEV_01158,device
CUSTOMER::USER0949,ADDRESS::ADDR_01158,address
CUSTOMER::USER0949,PAYMENT::PAY_01158,payment
CUSTOMER::USER0949,IP::10.190.187.225,ip
CUSTOMER::USER0868,DEVICE::DEV_01159,device
CUSTOMER::USER0868,ADDRESS::ADDR_01159,address
CUSTOMER::USER0868,PAYMENT::PAY_01159,payment
CUSTOMER::USER0868,IP::10.76.55.140,ip
CUSTOMER::USER0637,DEVICE::DEV_01160,device
CUSTOMER::USER0637,ADDRESS::ADDR_01160,address
CUSTOMER::USER0637,PAYMENT::PAY_01160,payment
CUSTOMER::USER0637,IP::10.135.105.198,ip
CUSTOMER::USER0484,IP::10.203.63.203,ip
CUSTOMER::USER0016,DEVICE::DEV_01162,device
CUSTOMER::USER0016,ADDRESS::ADDR_01162,address
CUSTOMER::USER0016,PAYMENT::PAY_01162,payment
CUSTOMER::USER0016,IP::10.59.104.7,ip
CUSTOMER::USER1814,DEVICE::DEV_01163,device
CUSTOMER::USER1814,ADDRESS::ADDR_01163,address
CUSTOMER::USER1814,PAYMENT::PAY_01163,payment
CUSTOMER::USER1814,IP::10.87.244.113,ip
CUSTOMER::USER0094,DEVICE::DEV_01164,device
CUSTOMER::USER0094,ADDRESS::ADDR_01164,address
CUSTOMER::USER0094,PAYMENT::PAY_01164,payment
CUSTOMER::USER0094,IP::10.181.28.162,ip
CUSTOMER::USER0330,PAYMENT::PAY_01165,payment
CUSTOMER::USER0330,IP::10.95.189.236,ip
CUSTOMER::USER1522,DEVICE::DEV_01166,device
CUSTOMER::USER1522,ADDRESS::ADDR_01166,address
CUSTOMER::USER1522,PAYMENT::PAY_01166,payment
CUSTOMER::USER1522,IP::10.136.27.121,ip
CUSTOMER::USER0690,DEVICE::DEV_01167,device
CUSTOMER::USER0690,ADDRESS::ADDR_01167,address
CUSTOMER::USER0690,PAYMENT::PAY_01167,payment
CUSTOMER::USER0690,IP::10.32.115.16,ip
CUSTOMER::USER1379,DEVICE::ABUSE_DEV_014,device
CUSTOMER::USER1379,ADDRESS::ABUSE_ADDR_014,address
CUSTOMER::USER1379,PAYMENT::ABUSE_PAY_014,payment
CUSTOMER::USER1379,IP::10.163.79.52,ip
DEVICE::ABUSE_DEV_014,CUSTOMER::USER0421,device
DEVICE::ABUSE_DEV_014,CUSTOMER::USER0368,device
DEVICE::ABUSE_DEV_014,CUSTOMER::USER0733,device
DEVICE::ABUSE_DEV_014,CUSTOMER::USER0111,device
ADDRESS::ABUSE_ADDR_014,CUSTOMER::USER0421,address
ADDRESS::ABUSE_ADDR_014,CUSTOMER::USER0368,address
ADDRESS::ABUSE_ADDR_014,CUSTOMER::USER0733,address
ADDRESS::ABUSE_ADDR_014,CUSTOMER::USER0111,address
PAYMENT::ABUSE_PAY_014,CUSTOMER::USER0368,payment
PAYMENT::ABUSE_PAY_014,CUSTOMER::USER0733,payment
PAYMENT::ABUSE_PAY_014,CUSTOMER::USER0111,payment
CUSTOMER::USER1116,DEVICE::DEV_01169,device
CUSTOMER::USER1116,ADDRESS::ADDR_01169,address
CUSTOMER::USER1116,PAYMENT::PAY_01169,payment
CUSTOMER::USER1116,IP::10.5.226.213,ip
CUSTOMER::USER1917,DEVICE::DEV_01170,device
CUSTOMER::USER1917,ADDRESS::ADDR_01170,address
CUSTOMER::USER1917,PAYMENT::PAY_01170,payment
CUSTOMER::USER1917,IP::10.207.15.89,ip
CUSTOMER::USER0210,DEVICE::DEV_01171,device
CUSTOMER::USER0210,ADDRESS::ADDR_01171,address
CUSTOMER::USER0210,PAYMENT::PAY_01171,payment
CUSTOMER::USER0210,IP::10.247.147.33,ip
CUSTOMER::USER0743,DEVICE::DEV_01172,device
CUSTOMER::USER0743,ADDRESS::ADDR_01172,address
CUSTOMER::USER0743,PAYMENT::PAY_01172,payment
CUSTOMER::USER0743,IP::10.36.67.247,ip
CUSTOMER::USER0502,DEVICE::DEV_01173,device
CUSTOMER::USER0502,ADDRESS::ADDR_01173,address
CUSTOMER::USER0502,PAYMENT::PAY_01173,payment
CUSTOMER::USER0502,IP::10.44.230.173,ip
CUSTOMER::USER0120,DEVICE::DEV_01174,device
CUSTOMER::USER0120,ADDRESS::ADDR_01174,address
CUSTOMER::USER0120,PAYMENT::PAY_01174,payment
CUSTOMER::USER0120,IP::10.235.210.85,ip
CUSTOMER::USER0791,DEVICE::DEV_01175,device
CUSTOMER::USER0791,ADDRESS::ADDR_01175,address
CUSTOMER::USER0791,PAYMENT::PAY_01175,payment
CUSTOMER::USER0791,IP::10.211.43.74,ip
CUSTOMER::USER0621,DEVICE::DEV_01176,device
CUSTOMER::USER0621,ADDRESS::ADDR_01176,address
CUSTOMER::USER0621,PAYMENT::PAY_01176,payment
CUSTOMER::USER0621,IP::10.54.34.23,ip
CUSTOMER::USER0607,DEVICE::DEV_01177,device
CUSTOMER::USER0607,ADDRESS::ADDR_01177,address
CUSTOMER::USER0607,PAYMENT::PAY_01177,payment
CUSTOMER::USER0607,IP::10.48.31.97,ip
CUSTOMER::USER0801,DEVICE::DEV_01178,device
CUSTOMER::USER0801,ADDRESS::ADDR_01178,address
CUSTOMER::USER0801,PAYMENT::PAY_01178,payment
CUSTOMER::USER0801,IP::10.19.16.252,ip
CUSTOMER::USER0712,DEVICE::DEV_01179,device
CUSTOMER::USER0712,ADDRESS::ADDR_01179,address
CUSTOMER::USER0712,PAYMENT::PAY_01179,payment
CUSTOMER::USER0712,IP::10.23.19.8,ip
CUSTOMER::USER1539,DEVICE::DEV_01180,device
CUSTOMER::USER1539,ADDRESS::ADDR_01180,address
CUSTOMER::USER1539,PAYMENT::PAY_01180,payment
CUSTOMER::USER1539,IP::10.34.135.211,ip
CUSTOMER::USER0890,DEVICE::DEV_01181,device
CUSTOMER::USER0890,ADDRESS::ADDR_01181,address
CUSTOMER::USER0890,PAYMENT::PAY_01181,payment
CUSTOMER::USER0890,IP::10.187.148.22,ip
CUSTOMER::USER0878,DEVICE::DEV_01182,device
CUSTOMER::USER0878,ADDRESS::ADDR_01182,address
CUSTOMER::USER0878,PAYMENT::PAY_01182,payment
CUSTOMER::USER0878,IP::10.197.10.161,ip
CUSTOMER::USER0434,DEVICE::DEV_01183,device
CUSTOMER::USER0434,ADDRESS::ADDR_01183,address
CUSTOMER::USER0434,PAYMENT::PAY_01183,payment
CUSTOMER::USER0434,IP::10.104.225.79,ip
CUSTOMER::USER1971,DEVICE::DEV_01184,device
CUSTOMER::USER1971,ADDRESS::ADDR_01184,address
CUSTOMER::USER1971,PAYMENT::PAY_01184,payment
CUSTOMER::USER1971,IP::10.163.112.133,ip
CUSTOMER::USER1009,DEVICE::DEV_01185,device
CUSTOMER::USER1009,ADDRESS::ADDR_01185,address
CUSTOMER::USER1009,PAYMENT::PAY_01185,payment
CUSTOMER::USER1009,IP::10.239.182.106,ip
CUSTOMER::USER1166,DEVICE::DEV_01186,device
CUSTOMER::USER1166,ADDRESS::ADDR_01186,address
CUSTOMER::USER1166,PAYMENT::PAY_01186,payment
CUSTOMER::USER1166,IP::10.114.179.88,ip
CUSTOMER::USER1559,DEVICE::DEV_01187,device
CUSTOMER::USER1559,ADDRESS::ADDR_01187,address
CUSTOMER::USER1559,PAYMENT::PAY_01187,payment
CUSTOMER::USER1559,IP::10.43.119.18,ip
CUSTOMER::USER1889,DEVICE::DEV_01188,device
CUSTOMER::USER1889,ADDRESS::ADDR_01188,address
CUSTOMER::USER1889,PAYMENT::PAY_01188,payment
CUSTOMER::USER1889,IP::10.44.107.203,ip
CUSTOMER::USER1567,DEVICE::DEV_01189,device
CUSTOMER::USER1567,ADDRESS::ADDR_01189,address
CUSTOMER::USER1567,PAYMENT::PAY_01189,payment
CUSTOMER::USER1567,IP::10.199.67.108,ip
CUSTOMER::USER0264,DEVICE::DEV_01190,device
CUSTOMER::USER0264,ADDRESS::ADDR_01190,address
CUSTOMER::USER0264,PAYMENT::PAY_01190,payment
CUSTOMER::USER0264,IP::10.39.192.63,ip
CUSTOMER::USER1846,DEVICE::DEV_01191,device
CUSTOMER::USER1846,ADDRESS::ADDR_01191,address
CUSTOMER::USER1846,PAYMENT::PAY_01191,payment
CUSTOMER::USER1846,IP::10.204.214.176,ip
CUSTOMER::USER0342,DEVICE::DEV_01192,device
CUSTOMER::USER0342,ADDRESS::ADDR_01192,address
CUSTOMER::USER0342,PAYMENT::PAY_01192,payment
CUSTOMER::USER0342,IP::10.84.243.175,ip
CUSTOMER::USER1700,DEVICE::DEV_01193,device
CUSTOMER::USER1700,ADDRESS::ADDR_01193,address
CUSTOMER::USER1700,PAYMENT::PAY_01193,payment
CUSTOMER::USER1700,IP::10.165.218.224,ip
CUSTOMER::USER0790,DEVICE::DEV_01194,device
CUSTOMER::USER0790,ADDRESS::ADDR_01194,address
CUSTOMER::USER0790,PAYMENT::PAY_01194,payment
CUSTOMER::USER0790,IP::10.20.224.195,ip
CUSTOMER::USER1139,DEVICE::DEV_01195,device
CUSTOMER::USER1139,ADDRESS::ADDR_01195,address
CUSTOMER::USER1139,PAYMENT::PAY_01195,payment
CUSTOMER::USER1139,IP::10.53.79.192,ip
CUSTOMER::USER0566,DEVICE::DEV_01196,device
CUSTOMER::USER0566,ADDRESS::ADDR_01196,address
CUSTOMER::USER0566,PAYMENT::PAY_01196,payment
CUSTOMER::USER0566,IP::10.56.115.175,ip
CUSTOMER::USER1983,DEVICE::DEV_01197,device
CUSTOMER::USER1983,ADDRESS::ADDR_01197,address
CUSTOMER::USER1983,PAYMENT::PAY_01197,payment
CUSTOMER::USER1983,IP::10.166.232.29,ip
CUSTOMER::USER1354,DEVICE::DEV_01198,device
CUSTOMER::USER1354,ADDRESS::ADDR_01198,address
CUSTOMER::USER1354,PAYMENT::PAY_01198,payment
CUSTOMER::USER1354,IP::10.75.251.145,ip
CUSTOMER::USER0095,DEVICE::DEV_01199,device
CUSTOMER::USER0095,ADDRESS::ADDR_01199,address
CUSTOMER::USER0095,PAYMENT::PAY_01199,payment
CUSTOMER::USER0095,IP::10.64.74.87,ip
CUSTOMER::USER1622,DEVICE::DEV_01200,device
CUSTOMER::USER1622,ADDRESS::ADDR_01200,address
CUSTOMER::USER1622,PAYMENT::PAY_01200,payment
CUSTOMER::USER1622,IP::10.141.73.158,ip
CUSTOMER::USER1246,DEVICE::DEV_01201,device
CUSTOMER::USER1246,ADDRESS::ADDR_01201,address
CUSTOMER::USER1246,PAYMENT::PAY_01201,payment
CUSTOMER::USER1246,IP::10.114.156.40,ip
CUSTOMER::USER1912,DEVICE::DEV_01202,device
CUSTOMER::USER1912,ADDRESS::ADDR_01202,address
CUSTOMER::USER1912,PAYMENT::PAY_01202,payment
CUSTOMER::USER1912,IP::10.159.235.35,ip
CUSTOMER::USER0825,DEVICE::DEV_01203,device
CUSTOMER::USER0825,ADDRESS::ADDR_01203,address
CUSTOMER::USER0825,PAYMENT::PAY_01203,payment
CUSTOMER::USER0825,IP::10.84.177.157,ip
CUSTOMER::USER1636,DEVICE::DEV_01204,device
CUSTOMER::USER1636,ADDRESS::ADDR_01204,address
CUSTOMER::USER1636,PAYMENT::PAY_01204,payment
CUSTOMER::USER1636,IP::10.172.143.174,ip
CUSTOMER::USER0141,DEVICE::DEV_01205,device
CUSTOMER::USER0141,ADDRESS::ADDR_01205,address
CUSTOMER::USER0141,PAYMENT::PAY_01205,payment
CUSTOMER::USER0141,IP::10.155.19.191,ip
CUSTOMER::USER1606,DEVICE::DEV_01206,device
CUSTOMER::USER1606,ADDRESS::ADDR_01206,address
CUSTOMER::USER1606,PAYMENT::PAY_01206,payment
CUSTOMER::USER1606,IP::10.114.14.104,ip
CUSTOMER::USER0673,DEVICE::DEV_01207,device
CUSTOMER::USER0673,ADDRESS::ADDR_01207,address
CUSTOMER::USER0673,PAYMENT::PAY_01207,payment
CUSTOMER::USER0673,IP::10.111.23.254,ip
CUSTOMER::USER0116,DEVICE::DEV_01208,device
CUSTOMER::USER0116,ADDRESS::ADDR_01208,address
CUSTOMER::USER0116,PAYMENT::PAY_01208,payment
CUSTOMER::USER0116,IP::10.57.84.113,ip
CUSTOMER::USER1720,DEVICE::DEV_01209,device
CUSTOMER::USER1720,ADDRESS::ADDR_01209,address
CUSTOMER::USER1720,PAYMENT::PAY_01209,payment
CUSTOMER::USER1720,IP::10.212.189.196,ip
CUSTOMER::USER0915,DEVICE::DEV_01210,device
CUSTOMER::USER0915,ADDRESS::ADDR_01210,address
CUSTOMER::USER0915,PAYMENT::PAY_01210,payment
CUSTOMER::USER0915,IP::10.61.215.211,ip
CUSTOMER::USER0253,DEVICE::DEV_01211,device
CUSTOMER::USER0253,ADDRESS::ADDR_01211,address
CUSTOMER::USER0253,PAYMENT::PAY_01211,payment
CUSTOMER::USER0253,IP::10.118.139.10,ip
CUSTOMER::USER1048,DEVICE::DEV_01212,device
CUSTOMER::USER1048,ADDRESS::ADDR_01212,address
CUSTOMER::USER1048,PAYMENT::PAY_01212,payment
CUSTOMER::USER1048,IP::10.194.245.121,ip
CUSTOMER::USER0152,DEVICE::DEV_01213,device
CUSTOMER::USER0152,ADDRESS::ADDR_01213,address
CUSTOMER::USER0152,PAYMENT::PAY_01213,payment
CUSTOMER::USER0152,IP::10.138.127.21,ip
CUSTOMER::USER0239,DEVICE::DEV_01214,device
CUSTOMER::USER0239,ADDRESS::ADDR_01214,address
CUSTOMER::USER0239,PAYMENT::PAY_01214,payment
CUSTOMER::USER0239,IP::10.158.184.236,ip
CUSTOMER::USER1242,DEVICE::DEV_01215,device
CUSTOMER::USER1242,ADDRESS::ADDR_01215,address
CUSTOMER::USER1242,PAYMENT::PAY_01215,payment
CUSTOMER::USER1242,IP::10.237.125.244,ip
CUSTOMER::USER0517,DEVICE::DEV_01216,device
CUSTOMER::USER0517,ADDRESS::ADDR_01216,address
CUSTOMER::USER0517,PAYMENT::PAY_01216,payment
CUSTOMER::USER0517,IP::10.135.164.153,ip
CUSTOMER::USER1273,DEVICE::DEV_01217,device
CUSTOMER::USER1273,ADDRESS::ADDR_01217,address
CUSTOMER::USER1273,PAYMENT::PAY_01217,payment
CUSTOMER::USER1273,IP::10.254.188.31,ip
CUSTOMER::USER0056,DEVICE::DEV_01218,device
CUSTOMER::USER0056,ADDRESS::ADDR_01218,address
CUSTOMER::USER0056,PAYMENT::PAY_01218,payment
CUSTOMER::USER0056,IP::10.19.105.131,ip
CUSTOMER::USER1689,ADDRESS::ADDR_01219,address
CUSTOMER::USER1689,PAYMENT::PAY_01219,payment
CUSTOMER::USER1689,IP::10.170.123.131,ip
CUSTOMER::USER0918,DEVICE::DEV_01220,device
CUSTOMER::USER0918,ADDRESS::ADDR_01220,address
CUSTOMER::USER0918,PAYMENT::PAY_01220,payment
CUSTOMER::USER0918,IP::10.235.86.126,ip
CUSTOMER::USER1833,DEVICE::DEV_01221,device
CUSTOMER::USER1833,ADDRESS::ADDR_01221,address
CUSTOMER::USER1833,PAYMENT::PAY_01221,payment
CUSTOMER::USER1833,IP::10.142.119.246,ip
CUSTOMER::USER0122,DEVICE::DEV_01222,device
CUSTOMER::USER0122,ADDRESS::ADDR_01222,address
CUSTOMER::USER0122,PAYMENT::PAY_01222,payment
CUSTOMER::USER0122,IP::10.245.131.115,ip
CUSTOMER::USER0773,DEVICE::DEV_01223,device
CUSTOMER::USER0773,ADDRESS::ADDR_01223,address
CUSTOMER::USER0773,PAYMENT::PAY_01223,payment
CUSTOMER::USER0773,IP::10.150.46.109,ip
CUSTOMER::USER0765,IP::10.56.37.25,ip
CUSTOMER::USER1962,DEVICE::DEV_01225,device
CUSTOMER::USER1962,ADDRESS::ADDR_01225,address
CUSTOMER::USER1962,PAYMENT::PAY_01225,payment
CUSTOMER::USER1962,IP::10.150.1.165,ip
CUSTOMER::USER0590,DEVICE::DEV_01226,device
CUSTOMER::USER0590,ADDRESS::ADDR_01226,address
CUSTOMER::USER0590,PAYMENT::PAY_01226,payment
CUSTOMER::USER0590,IP::10.110.94.196,ip
CUSTOMER::USER0070,DEVICE::DEV_01227,device
CUSTOMER::USER0070,ADDRESS::ADDR_01227,address
CUSTOMER::USER0070,PAYMENT::PAY_01227,payment
CUSTOMER::USER0070,IP::10.137.187.181,ip
CUSTOMER::USER0885,DEVICE::DEV_01228,device
CUSTOMER::USER0885,ADDRESS::ADDR_01228,address
CUSTOMER::USER0885,PAYMENT::PAY_01228,payment
CUSTOMER::USER0885,IP::10.9.55.145,ip
CUSTOMER::USER0686,DEVICE::DEV_01229,device
CUSTOMER::USER0686,ADDRESS::ADDR_01229,address
CUSTOMER::USER0686,PAYMENT::PAY_01229,payment
CUSTOMER::USER0686,IP::10.248.40.27,ip
CUSTOMER::USER0099,DEVICE::DEV_01230,device
CUSTOMER::USER0099,ADDRESS::ADDR_01230,address
CUSTOMER::USER0099,PAYMENT::PAY_01230,payment
CUSTOMER::USER0099,IP::10.240.246.43,ip
CUSTOMER::USER1830,DEVICE::DEV_01231,device
CUSTOMER::USER1830,ADDRESS::ADDR_01231,address
CUSTOMER::USER1830,PAYMENT::PAY_01231,payment
CUSTOMER::USER1830,IP::10.103.160.50,ip
CUSTOMER::USER0514,DEVICE::DEV_01232,device
CUSTOMER::USER0514,ADDRESS::ADDR_01232,address
CUSTOMER::USER0514,PAYMENT::PAY_01232,payment
CUSTOMER::USER0514,IP::10.83.101.163,ip
CUSTOMER::USER0235,DEVICE::DEV_01233,device
CUSTOMER::USER0235,ADDRESS::ADDR_01233,address
CUSTOMER::USER0235,PAYMENT::PAY_01233,payment
CUSTOMER::USER0235,IP::10.79.105.74,ip
CUSTOMER::USER1914,DEVICE::DEV_01234,device
CUSTOMER::USER1914,ADDRESS::ADDR_01234,address
CUSTOMER::USER1914,PAYMENT::PAY_01234,payment
CUSTOMER::USER1914,IP::10.193.39.59,ip
CUSTOMER::USER1308,DEVICE::DEV_01235,device
CUSTOMER::USER1308,ADDRESS::ADDR_01235,address
CUSTOMER::USER1308,PAYMENT::PAY_01235,payment
CUSTOMER::USER1308,IP::10.64.231.240,ip
CUSTOMER::USER0338,DEVICE::DEV_01236,device
CUSTOMER::USER0338,ADDRESS::ADDR_01236,address
CUSTOMER::USER0338,PAYMENT::PAY_01236,payment
CUSTOMER::USER0338,IP::10.128.40.193,ip
CUSTOMER::USER1626,DEVICE::DEV_01237,device
CUSTOMER::USER1626,ADDRESS::ADDR_01237,address
CUSTOMER::USER1626,PAYMENT::PAY_01237,payment
CUSTOMER::USER1626,IP::10.125.216.92,ip
CUSTOMER::USER1069,DEVICE::DEV_01238,device
CUSTOMER::USER1069,ADDRESS::ADDR_01238,address
CUSTOMER::USER1069,PAYMENT::PAY_01238,payment
CUSTOMER::USER1069,IP::10.254.205.57,ip
CUSTOMER::USER1510,DEVICE::DEV_01239,device
CUSTOMER::USER1510,ADDRESS::ADDR_01239,address
CUSTOMER::USER1510,PAYMENT::PAY_01239,payment
CUSTOMER::USER1510,IP::10.185.73.89,ip
CUSTOMER::USER1425,DEVICE::DEV_01240,device
CUSTOMER::USER1425,ADDRESS::ADDR_01240,address
CUSTOMER::USER1425,PAYMENT::PAY_01240,payment
CUSTOMER::USER1425,IP::10.64.174.67,ip
CUSTOMER::USER1874,PAYMENT::PAY_01241,payment
CUSTOMER::USER1874,IP::10.163.148.191,ip
CUSTOMER::USER1193,DEVICE::DEV_01242,device
CUSTOMER::USER1193,ADDRESS::ADDR_01242,address
CUSTOMER::USER1193,PAYMENT::PAY_01242,payment
CUSTOMER::USER1193,IP::10.253.3.252,ip
CUSTOMER::USER0278,DEVICE::DEV_01243,device
CUSTOMER::USER0278,ADDRESS::ADDR_01243,address
CUSTOMER::USER0278,PAYMENT::PAY_01243,payment
CUSTOMER::USER0278,IP::10.28.134.87,ip
CUSTOMER::USER0468,DEVICE::DEV_01244,device
CUSTOMER::USER0468,ADDRESS::ADDR_01244,address
CUSTOMER::USER0468,PAYMENT::PAY_01244,payment
CUSTOMER::USER0468,IP::10.163.184.219,ip
CUSTOMER::USER0691,DEVICE::DEV_01245,device
CUSTOMER::USER0691,ADDRESS::ADDR_01245,address
CUSTOMER::USER0691,PAYMENT::PAY_01245,payment
CUSTOMER::USER0691,IP::10.103.237.82,ip
CUSTOMER::USER1847,DEVICE::DEV_01246,device
CUSTOMER::USER1847,ADDRESS::ADDR_01246,address
CUSTOMER::USER1847,PAYMENT::PAY_01246,payment
CUSTOMER::USER1847,IP::10.52.97.135,ip
CUSTOMER::USER0744,DEVICE::DEV_01247,device
CUSTOMER::USER0744,ADDRESS::ADDR_01247,address
CUSTOMER::USER0744,PAYMENT::PAY_01247,payment
CUSTOMER::USER0744,IP::10.170.212.58,ip
CUSTOMER::USER0831,DEVICE::DEV_01248,device
CUSTOMER::USER0831,ADDRESS::ADDR_01248,address
CUSTOMER::USER0831,PAYMENT::PAY_01248,payment
CUSTOMER::USER0831,IP::10.78.239.112,ip
CUSTOMER::USER0922,DEVICE::DEV_01249,device
CUSTOMER::USER0922,ADDRESS::ADDR_01249,address
CUSTOMER::USER0922,PAYMENT::PAY_01249,payment
CUSTOMER::USER0922,IP::10.62.251.115,ip
CUSTOMER::USER0655,DEVICE::DEV_01250,device
CUSTOMER::USER0655,ADDRESS::ADDR_01250,address
CUSTOMER::USER0655,PAYMENT::PAY_01250,payment
CUSTOMER::USER0655,IP::10.251.234.231,ip
CUSTOMER::USER0992,DEVICE::DEV_01251,device
CUSTOMER::USER0992,ADDRESS::ADDR_01251,address
CUSTOMER::USER0992,PAYMENT::PAY_01251,payment
CUSTOMER::USER0992,IP::10.148.203.244,ip
CUSTOMER::USER1714,DEVICE::DEV_01252,device
CUSTOMER::USER1714,ADDRESS::ADDR_01252,address
CUSTOMER::USER1714,PAYMENT::PAY_01252,payment
CUSTOMER::USER1714,IP::10.69.10.82,ip
CUSTOMER::USER1368,DEVICE::DEV_01253,device
